index,issueArea,decisionDirection,partyWinning,voteDistribution,respondentType,rouge1,rouge2,rougeL,bert_f1
480,9.0,2.0,1.0,1.0,1,0.6284604176784847,0.32377248420029164,0.291403593977659,0.700679361820221
481,1.0,1.0,0.0,0.5555555555555556,1,0.6311834690043832,0.2846394984326019,0.2329367564182843,0.6470401287078857
482,8.0,1.0,1.0,1.0,1,0.5301743406347788,0.24250559284116333,0.20384443451050513,0.6026129126548767
483,8.0,2.0,1.0,1.0,2,0.6087602078693393,0.2988847583643123,0.2984409799554566,0.6603330969810486
484,8.0,2.0,0.0,0.7777777777777778,1,0.4786986831913245,0.23953488372093024,0.22230828814872194,0.6587195992469788
485,8.0,2.0,1.0,1.0,1,0.5922038980509745,0.28678678678678676,0.2728635682158921,0.6614236831665039
486,3.0,1.0,1.0,0.7777777777777778,2,0.35826558265582653,0.19197396963123645,0.14363143631436315,0.5706377625465393
487,8.0,1.0,1.0,0.6666666666666666,2,0.6031746031746031,0.2701711491442543,0.19413919413919412,0.6330362558364868
488,4.0,2.0,1.0,1.0,1,0.6531862745098038,0.3177914110429448,0.27450980392156865,0.645429253578186
489,4.0,2.0,0.0,0.5555555555555556,2,0.5669291338582677,0.3014778325123153,0.23818897637795275,0.643454909324646
490,1.0,2.0,1.0,0.5555555555555556,2,0.5837173579109064,0.2460276781137878,0.2201740911418331,0.6526864767074585
491,1.0,1.0,1.0,1.0,2,0.5684523809523809,0.2622950819672131,0.30357142857142855,0.6654256582260132
492,9.0,1.0,0.0,0.5555555555555556,2,0.6778900112233446,0.39662921348314606,0.3759820426487094,0.6645689606666565
493,10.0,1.0,0.0,0.6666666666666666,1,0.4631973745897797,0.21773815110276865,0.23816221284575714,0.6583821773529053
494,2.0,2.0,0.0,0.5555555555555556,3,0.5240449438202247,0.22941970310391363,0.19865168539325842,0.6743216514587402
495,8.0,1.0,1.0,1.0,1,0.6673808248527048,0.3989276139410188,0.29994643813604716,0.6263444423675537
496,10.0,1.0,0.0,1.0,1,0.5744444444444444,0.22246941045606228,0.21666666666666665,0.6440839171409607
497,8.0,1.0,1.0,0.7777777777777778,2,0.5464098073555166,0.2787028921998247,0.24956217162872155,0.6356920599937439
498,2.0,2.0,1.0,0.8888888888888888,1,0.5737292400603926,0.3133501259445844,0.2455963764469049,0.6529845595359802
499,1.0,2.0,1.0,0.7777777777777778,1,0.489969604863222,0.23006695069993913,0.22978723404255322,0.6655611991882324
500,3.0,2.0,0.0,0.6666666666666666,3,0.4951958610495196,0.2738712065136935,0.2660753880266075,0.6803470253944397
501,2.0,1.0,0.0,0.5555555555555556,1,0.32192846034214617,0.19314641744548286,0.2021772939346812,0.660194993019104
502,2.0,2.0,1.0,0.6666666666666666,1,0.39863713798977857,0.2318840579710145,0.19761499148211242,0.6016208529472351
503,2.0,2.0,0.0,1.0,1,0.45763939174511226,0.2697606961566352,0.29254163649529324,0.6680116057395935
504,8.0,2.0,0.0,0.7777777777777778,4,0.5141657922350472,0.2741596638655462,0.26128016789087094,0.6327467560768127
505,2.0,1.0,1.0,1.0,3,0.5112359550561798,0.22081575246132207,0.21488764044943823,0.6497831344604492
506,8.0,2.0,1.0,0.6666666666666666,3,0.5686635944700461,0.242619926199262,0.2258064516129032,0.606255829334259
507,2.0,2.0,0.0,0.5555555555555556,1,0.43484369511766774,0.18769771528998244,0.20512820512820515,0.6542105078697205
508,2.0,1.0,1.0,0.7777777777777778,2,0.60305745914602,0.23641160949868073,0.20558777016341592,0.627156138420105
509,3.0,2.0,1.0,0.5555555555555556,1,0.5965909090909092,0.2627986348122867,0.25113636363636366,0.6808159351348877
510,10.0,2.0,1.0,1.0,2,0.5352245862884162,0.27543776620918126,0.2127659574468085,0.6244640350341797
511,8.0,1.0,1.0,1.0,3,0.56664674237896,0.2980251346499102,0.26060968320382544,0.5750465393066406
512,8.0,2.0,0.0,0.5555555555555556,3,0.5806783144912641,0.2808641975308642,0.264131551901336,0.6345281600952148
513,2.0,2.0,1.0,0.7777777777777778,1,0.5682023486901535,0.33001808318264014,0.2800361336946703,0.6682375073432922
514,8.0,1.0,0.0,0.5555555555555556,2,0.5652173913043478,0.22850924918389554,0.2206521739130435,0.6526347398757935
515,1.0,2.0,1.0,1.0,1,0.6743682310469316,0.37599421547360806,0.3191335740072202,0.6778327226638794
516,8.0,2.0,0.0,1.0,2,0.5543130990415335,0.2752,0.292332268370607,0.6720284223556519
517,5.0,2.0,1.0,0.5555555555555556,1,0.5037878787878788,0.2835481425322214,0.22045454545454543,0.6433496475219727
518,4.0,1.0,0.0,0.6666666666666666,1,0.5829145728643216,0.198993851313583,0.20770519262981574,0.6288855075836182
519,10.0,1.0,1.0,0.5555555555555556,2,0.5674334686513306,0.33950338600451474,0.28597203428055934,0.6238849759101868
520,1.0,1.0,1.0,0.8888888888888888,2,0.5531547104580813,0.2476190476190476,0.25929127052722556,0.6365602612495422
521,1.0,2.0,1.0,1.0,1,0.6312292358803987,0.3193612774451098,0.26976744186046514,0.618242084980011
522,9.0,1.0,1.0,0.7777777777777778,1,0.5891016200294551,0.2565110565110565,0.21207658321060383,0.648077666759491
523,8.0,1.0,1.0,0.8888888888888888,1,0.5554965480616038,0.2583732057416268,0.24429102496016994,0.6628692746162415
524,2.0,1.0,0.0,1.0,1,0.6715222141296432,0.3967906637490883,0.4107793153678077,0.7224732637405396
525,8.0,2.0,1.0,1.0,3,0.5876152832674572,0.2744063324538259,0.24505928853754944,0.5689669847488403
526,8.0,1.0,1.0,0.8888888888888888,1,0.5294924554183813,0.2535469107551487,0.23685413808870598,0.646925151348114
527,2.0,2.0,1.0,0.5555555555555556,1,0.5593582887700534,0.20770877944325483,0.21497326203208553,0.6182050704956055
528,1.0,1.0,0.0,0.5555555555555556,1,0.6247755834829444,0.2967625899280576,0.2764811490125673,0.6992164254188538
529,2.0,2.0,1.0,0.7777777777777778,1,0.6308648954211418,0.3248443689869836,0.23516110797060485,0.6822429895401001
530,8.0,2.0,1.0,1.0,1,0.469608659450458,0.1634695579649708,0.20982514571190677,0.6009960770606995
531,3.0,2.0,1.0,0.7777777777777778,2,0.5037433155080214,0.2419700214132762,0.20748663101604278,0.6107847094535828
532,6.0,1.0,0.0,1.0,2,0.6025280898876404,0.32770745428973275,0.32865168539325845,0.707372784614563
533,1.0,2.0,1.0,0.6666666666666666,1,0.5526441162458313,0.21745350500715308,0.2020009528346832,0.6186259388923645
534,8.0,2.0,0.0,1.0,2,0.5846354166666667,0.21382007822685786,0.19270833333333334,0.5923025608062744
535,8.0,1.0,1.0,1.0,3,0.5900305188199391,0.23445463812436287,0.2685656154628688,0.6347130537033081
536,8.0,1.0,0.0,0.8888888888888888,2,0.5654450261780105,0.31610486891385764,0.32909498878085264,0.7133662700653076
537,13.0,2.0,1.0,0.5555555555555556,1,0.29456668163448585,0.15101123595505617,0.1643466546924113,0.6036059260368347
538,1.0,1.0,0.0,1.0,1,0.6642424242424243,0.3131067961165048,0.27757575757575753,0.6686462163925171
539,8.0,1.0,0.0,0.5555555555555556,0,0.5736568457538995,0.25173611111111105,0.2616984402079723,0.644083559513092
540,8.0,2.0,1.0,0.7777777777777778,3,0.6243194192377496,0.29800121138703817,0.2915910465819722,0.6824600696563721
541,13.0,2.0,1.0,0.7777777777777778,3,0.48856900931414055,0.3135593220338983,0.24386113463166806,0.6408689618110657
542,1.0,1.0,0.0,0.7777777777777778,1,0.5054286783976039,0.28400149868864744,0.23811306626731557,0.671265721321106
543,8.0,1.0,0.0,0.8888888888888888,3,0.6169491525423729,0.25797691785471827,0.26169491525423727,0.6621829271316528
544,3.0,1.0,1.0,0.625,2,0.5884444444444443,0.27604630454140694,0.2826666666666667,0.6168090105056763
545,8.0,1.0,1.0,0.7777777777777778,3,0.6553372278279341,0.3391812865497076,0.29739776951672864,0.696518063545227
546,9.0,1.0,1.0,1.0,2,0.5564588979223125,0.3131221719457013,0.32339656729900634,0.6245933175086975
