Folder Name,respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
top_p_0.5,0,0.5447597104483747,0.2867264023727527,0.2655554929534433,0.6631820996602377,0.706848661104838,0.3692158039150413,0.7136651775695694,0.7326510808502033,0.344548468606563,0.5400201327353443
top_p_0.5,1,0.5486059794829231,0.2727844166328869,0.2455091948260089,0.6504946701949642,0.7016477892475743,0.6978081163979037,0.619232912928271,0.7361457327475647,0.6662356445126498,0.6798556016465973
top_p_0.5,2,0.5597708141384963,0.2750765066690006,0.2478660820209275,0.6481580765297016,0.6982449057201544,0.7148508046412291,0.6194266884466367,0.7272725103081347,0.6920800945219815,0.6884075244794955
top_p_0.5,3,0.5395594582903556,0.2692936510031966,0.2427763535701221,0.6452863864846282,0.6945089484964099,0.650872219154355,0.6126296262640827,0.7326893592354362,0.6184410470844728,0.6536580629345866
top_p_0.5,4,0.5727898768650614,0.2691854130722518,0.2456679779096817,0.6390463769435882,0.7243209421634674,0.7470248346158452,0.619529825692472,0.766840055047735,0.7320481246648824,0.7163607100052337
top_p_0.9,0,0.5535906331217223,0.280918255410757,0.2584064792964784,0.6548135975996653,0.7365603943665823,0.6041787327969369,0.6671841844009935,0.7030304917004263,0.5261573945418747,0.6251377008600579
top_p_0.9,1,0.5512241382651099,0.2735946664702817,0.2479512701119539,0.6503798973656469,0.7092041565525916,0.7062367674527943,0.6157978383236307,0.7350101461121129,0.6798073122322276,0.6842130160301914
top_p_0.9,2,0.561258177618188,0.2758582334316458,0.2487763058186568,0.6501215159272155,0.6936838943511248,0.7149365753213971,0.622551912128234,0.7247409882986644,0.6935890411743251,0.6889546292306551
top_p_0.9,3,0.5517087112094652,0.2746146457345667,0.2455367779790953,0.6468224892249475,0.6948618620306581,0.7298446360737054,0.6078912871508731,0.7276673124801666,0.6891404160840489,0.6886359129471985
top_p_0.9,4,0.5506003959104101,0.2659902851670639,0.2393568521555914,0.6386129260063171,0.7071356058120728,0.7140677567547623,0.6420037212784058,0.756535220932846,0.6994916543468914,0.7030245883282265
top_p_0.8,0,0.5728827625776886,0.292883786765216,0.2737798248542112,0.662617007891337,0.667714407046636,0.3592296478796843,0.6660743287304434,0.6893856590552536,0.3327031364296632,0.5118481930237612
top_p_0.8,1,0.5570405181224459,0.2764945046482504,0.2483798218679635,0.6502638668302567,0.708174642535948,0.700319099825155,0.6114412647954678,0.7356143461419855,0.6747083340190673,0.6805207611954188
top_p_0.8,2,0.5590232873165298,0.2744037497728479,0.2488044501952558,0.6462276283030709,0.6945025082677603,0.691703969490142,0.6156586935967842,0.7225630560457935,0.6624049981295819,0.6730826793155754
top_p_0.8,3,0.5498607116567229,0.2731255769480311,0.2463917009136942,0.647768783045339,0.6921700337430933,0.6720218696427455,0.6086182411373167,0.7302967528373739,0.6497259943148311,0.6651657144830667
top_p_0.8,4,0.563348621185342,0.2761885521370296,0.2528466812570744,0.6427976012229919,0.7230282604694367,0.741583306232575,0.6258274578177303,0.7617636066237774,0.7436218251597791,0.7181990489584654
top_p_0.2,0,0.5511527515029148,0.2932248178293297,0.2700245909063468,0.6692252655824026,0.7097428739070892,0.3280026885893641,0.710973190573769,0.755877854024566,0.3074085865430303,0.5255655799326824
top_p_0.2,1,0.5547355276213598,0.2741840856776404,0.2481319160340326,0.6489381016262116,0.7070402959662099,0.7194413838138445,0.6160508076633532,0.7391227437325312,0.6828445322339763,0.6893648668609264
top_p_0.2,2,0.5586561742554886,0.2747834917985381,0.2490254094830883,0.6479039161155621,0.6943054501898587,0.6884091494509946,0.610536656190676,0.7259134322334618,0.65653590669461,0.6703487861424356
top_p_0.2,3,0.548833849743048,0.2725583930565875,0.2435123950588989,0.6476277368409293,0.687113201880193,0.6884198232440756,0.6126099884508961,0.7269409267566093,0.6600474801336406,0.6720045546463054
top_p_0.2,4,0.5359148084440459,0.2624779174370104,0.2324616859634707,0.6349183857440949,0.7266445398330689,0.6928625863296805,0.6357442849812897,0.7768869802339209,0.6317325363802011,0.684306596981273
LongT5_BASE,0,0.4848505057572113,0.2024656504686862,0.2088533650768959,0.5996761520703634,0.6531748672326406,0.1136331474618862,0.5608913308723488,0.6452792873959683,0.1270537951766157,0.3617143902267048
LongT5_BASE,1,0.4945568528325835,0.2119683392285532,0.1948259192296847,0.6029280427723162,0.6524135853734708,0.2387724537205788,0.5561227408911107,0.7140650721581203,0.2549175311187138,0.4409694494721309
LongT5_BASE,2,0.5061192064501102,0.2145297766660516,0.1933423025451022,0.6052307064334551,0.6338550973062714,0.2461309133122328,0.5507041463131791,0.6856415161510533,0.2595138924039398,0.4354976170451012
LongT5_BASE,3,0.4997154560228152,0.2142488639557398,0.1960676277249312,0.6063537473206991,0.6681463757714072,0.2302413557361564,0.5663697350634459,0.6906517451659834,0.2482577245936012,0.4338801401397967
LongT5_BASE,4,0.5041275167466993,0.2219499850997558,0.208890107809342,0.5920120298862457,0.6643371194601059,0.1230608416728025,0.543725659331261,0.6683659536445348,0.1340202872524925,0.3672931854752727
